planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_range, param_min_temperature, param_max_states_failed, param_k_constant, param_frontier_threshold, param_frontier_node_ratio, goal_name
right_arm_TRRT, 0.239556302, 1, 0.092421458, 0.00707, 0.0, 5.70829819618, 1, 0.105505857617, 0.13997, 3.13127272048, 9.28962837084, 1, 0.0686003374444, 9.4844e-05, 5.51283157965e-16, 5.70829819618, 1, 0.093942327746, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.289179234, 1, 0.094777949, 0.007069, 0.0, 5.71473447538, 1, 0.10556024313, 0.187238, 3.40525917819, 8.48945009234, 1, 0.0630409780603, 9.4285e-05, 2.75641579846e-16, 5.71473447538, 1, 0.0940411072867, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.218480087, 1, 0.103466103, 0.007032, 0.0, 5.71523854914, 1, 0.105580288917, 0.107887, 5.22691045034, 10.5350298777, 1, 0.0626483109469, 9.4984e-05, 4.59402633653e-16, 5.71523854914, 1, 0.0940649568521, 2.0, 0.5, 1e-09, 10.0, 0.001, 0.2, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.284700377, 1, 0.103163672, 0.007043, 0.0, 5.71660398807, 1, 0.105318177491, 0.174399, 1.16789801723, 7.36148999935, 1, 0.0802092101764, 9.4705e-05, 4.59402630198e-16, 5.71660398807, 1, 0.0935902952634, 2.0, 0.37, 1e-09, 10.0, 0.000428155, 0.107622, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.759842925, 1, 0.093165363, 0.006997, 0.0, 5.71032722844, 1, 0.105604168028, 0.659589, 6.6253113925, 13.1388507789, 1, 0.0763487553017, 9.1562e-05, 4.28775790721e-16, 5.71032722844, 1, 0.0941112550168, 2.0, 0.37, 1e-11, 1000.0, 0.001, 0.107622, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.236948219, 1, 0.095753635, 0.007032, 0.0, 5.30880008648, 1, 0.0940757133067, 0.134072, 2.11801052163, 8.36635234205, 1, 0.0660644952829, 9.0584e-05, 6.66133817434e-16, 5.30880008648, 1, 0.083866648509, 20.0, 0.37, 1e-09, 1000.0, 0.001, 0.2, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.425201489, 1, 0.096471072, 0.007011, 0.0, 5.71009948754, 1, 0.105412047356, 0.321612, 3.30662306439, 8.14064125936, 1, 0.0732739138831, 0.000107417, 3.36895262721e-16, 5.71009948754, 1, 0.0937415677412, 20.0, 0.5, 1e-09, 1000.0, 0.000428155, 0.107622, 0.1, industrial.top_bin_right_01
right_arm_TRRT, 0.262746259, 1, 0.097482694, 0.007019, 0.0, 5.69366216321, 1, 0.105635944754, 0.15815, 1.55970618693, 6.55093610562, 1, 0.0728445553945, 9.4565e-05, 2.75641579846e-16, 5.69366216321, 1, 0.0941251112983, 20.0, 0.5, 1e-11, 10.0, 0.001, 0.107622, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.304686023, 1, 0.104880318, 0.00707, 0.0, 5.70609586142, 1, 0.10558245331, 0.192641, 2.62863746826, 11.012296836, 1, 0.0708188789431, 9.4705e-05, 3.67522105886e-16, 5.70609586142, 1, 0.0940992837322, 2.0, 0.5, 1e-11, 1000.0, 0.000428155, 0.2, 0.05, industrial.top_bin_right_01
right_arm_TRRT, 0.313783962, 1, 0.104098258, 0.007039, 0.0, 5.72712537388, 1, 0.105557017028, 0.202552, 4.89576545066, 8.83222985811, 1, 0.0618054438382, 9.4704e-05, 4.90029472393e-16, 5.72712537388, 1, 0.0940401877823, 20.0, 0.37, 1e-11, 10.0, 0.000428155, 0.2, 0.1, industrial.top_bin_right_01
